,Date Played,Start Time,Players,Win/Fail,Win Time,Completion,Happy,May give 5 star review,Picture,Game master,Notes,
,4/29/2017,7:00 PM,2,F,,60,Y,,Y,Hanna,Really Wanted to play as tWo players so they bought 4 tickets and Went in as a pair,
,4/29/2017,5:00 PM,5,F,,30,Y,,Y,Hanna,,
,4/29/2017,3:00 PM,5,F,,90,Y,,Y,Jack,,
,4/29/2017,1:00 PM,6,F,,70,Y,,Y,Jack,,
,4/28/2017,9:00 PM,7,F,,65,Y,,N,Ryan,,
,4/28/2017,4:00 PM,4,F,,60,Y,,Y,Jack,"Walk-in, paid For one ticket W/ cash",
,4/27/2017,7:00 PM,5,W,56,100,Y,,Y,Ryan,"The 4-key system triggered With only 2 keys in the reciever, alloWing them to ""Win"" early",
,4/25/2017,5:00 PM,9,W,56,100,Y,,N,Hanna,,
,4/23/2017,7:00 PM,8,F,,80,Y,,Y,Ryan,,
,4/23/2017,5:00 PM,6,,,,,,,Ryan,No ShoW,
,4/23/2017,1:00 PM,7,F,,95,Y,,Y,Jack,Bookcase opened Without phone,
,4/22/2017,9:00 PM,11,F,,75,Y,,Y,Ryan,,
,4/22/2017,7:00 PM,14,W,44,100,Y,,Y,Hanna,,
,4/22/2017,5:00 PM,4,F,,50,Y,,Y,Hanna,,
,4/22/2017,11:00 AM,10,W,56,100,Y,,Y,Jack,,
,4/212/2017,9:00 PM,6,F,,65,Y,,Y,Katie,,
,4/21/2017,7:00 PM,8,F,,70,Y,,Y,Katie,,
,4/20/2017,3:00 PM,3,W,60,100,Y,,Y,Jack,"Originally reserved For Bio, oFFered to play Bourne W/ 3 ppl; periscope broken",
,4/19/2017,1:00 PM,12,F,,99,Y,,Y,Katie,"ATT Group game, paid at door, ten seconds From Winning",
,4/15/2017,9:00 PM,4,F,,60,Y,,Y,Katie,,
,4/15/2017,7:00 PM,6,F,,100,Y,,Y,Katie,Died at bomb,
,4/15/2017,5:00 PM,7,F,,50,Y,,Y,Katie,,
,4/15/2017,3:00 PM,6,F,,100,Y,,Y,Katie,Died at the bomb halF an hour in,
,4/15/2017,1:00 PM,11,F,,60,Y,,Y,Jack,DoorFrame came loose again,
,4/14/2017,7:00 PM,7,F,,75,Y,,Y,Katie,,
,4/14/2017,5:00 PM,4,F,,95,Y,,Y,Katie,,
,4/14/2017,1:00 PM,10,W,52,100,Y,,Y,Jack,,
,4/13/2017,5:00 PM,8,F,,60,Y,,Y,Jack,Computer Went black- already set up to never sleep,
,4/13/2017,3:00 PM,6,F,,40,Y,,Y,Jack,Paid For 4 With cash,
,4/12/2017,3:00 PM,8,W,48,100,Y,,Y,Ryan,The keys Failed When trying to escape through exit door,Do you knoW Why? Is the battery gone out?
,4/9/2017,5:00 PM,4,F,,70,Y,,Y,Jack,Computer screen Went black,Can We set the computer screen never sleep
,4/8/2017,9:00 PM,8,F,,60,Y,,Y,Ryan,,
,4/7/2017,9:00 PM,8,F,,70,N,,Y,Ryan,Escape rooms aren't For everyone :/,
,4/7/2017,7:00 PM,10,W,48,100,Y,,Y,Ryan,,
,4/7/2017,3:00 PM,3,F,,50,Y,,Y,Jack,"Originally reserved Bio; aFter shoWing up W/ only 3, oFFered them to play Bourne instead",
,4/6/2017,3:00 PM,9,F,,70,Y,,Y,Ryan,,
,4/5/2017,5:00 PM,5,F,,60,Y,,Y,Katie,,
,4/5/2017,1:00 PM,6,F,,80,Y,,N,Jack,Computer Went black again; didn't Want picture,
,4/4/2017,9:00 PM,4,F,,85,Y,,Y,Ryan,They said this is their Favorite escape room yet,
,4/4/2017,7:00 PM,4,F,,50,Y,,Y,Ryan,,
,4/4/2017,3:00 PM,5,F,,80,Y,,Y,Jack,,
,4/2/2017,3:00 PM,6,W,46,100,Y,,Y,Jack,,
,4/2/2017,1:00 PM,6,F,,50,Y,,Y,Jack,,
,4/1/2017,9:00 PM,7,F,,60,Y,,Y,Jack,,
,4/1/2017,7:00 PM,8,F,,80,Y,,N,Jack,Failed on bomb; didn't Want picture,
,4/1/2017,5:00 PM,8,F,,90,Y,,Y,Jack,,
,4/1/2017,3:00 PM,8,W,49,100,Y,,N,Katie,"Four arrived late, paid at door",
,4/1/2017,1:00 PM,7,F,,95,Y,,Y,Katie,Paid at door,
,3/31/2017,7:00 PM,8,F,,50,Y,,Y,Ryan,,
,3/30/2017,7:00 PM,6,F,,90,Y,,Y,Ryan,Died at last puzzle,
,3/30/2017,2:00 PM,7,W,43,100,Y,,Y,Ryan,team deposit subtracted From the total,
,3/29/2017,9:00 PM,4,F,,90,Y,,Y,Katie,,
,3/28/2017,3:00 PM,4,W,59,100,Y,,Y,Jack,Forgot to lock vent at start,
,3/26/2017,9:00 PM,8,F,,90,Y,,Y,Ryan,,
,3/26/2017,5:00 PM,8,W,43,100,Y,,Y,Ryan,,
,3/26/2017,1:00 PM,2,F,,99,Y,,N,Katie,Would have beat it in another ten seconds,
,3/25/2017,9:00 PM,9,F,,75,Y,,Y,Ryan,,
,3/25/2017,7:00 PM,7,F,,90,Y,,Y,Ryan,"pulled incorrect Wires, also out oF time",
,3/25/2017,3:00 PM,6,F,,75,Y,,Y,Jack,Box on Wall does not open ,
,3/25/2017,1:00 PM,6,F,,90,Y,,N,Jack,,
,3/25/2017,11:00 AM,8,F,,90,Y,,Y,Jack,Failed on bomb; Computer turned oFF halFWay through game,
,3/24/2017,2:00 PM,11,W,59,100,Y,,Y,Jack,keyboard For computer Wasn't Working- gave them extra time,
,3/23/2017,3:00 PM,2,F,,70,Y,,Y,Jack,,
,3/22/2017,5:00 PM,4,F,,30,Y,,N,Jack,Didn't Want photo,
,3/22/2017,3:00 PM,6,W,42,100,Y,,Y,Ryan,"OWners oF the escape rooms Locurio and Epic Team Adventures played, bookshelF not Working properly",
,3/21/2017,1:00 PM,2,W,53,100,Y,,N,Jack,Didn't Want photo,
,3/21/2017,11:00 AM,9,F,,90,Y,,Y,Ryan,Team Game,
,3/19/2017,7:00 PM,7,W,52,100,Y,,Y,Ryan,Drop In,
,3/18/2-17,9:00 PM,6,F,,50,Y,,Y,Jack,,
,3/18/2017,7:00 PM,10,F,,85,Y,,Y,Jack,,
,3/18/2017,5:00 PM,10,F,,80,Y,,Y,Jack,,
,3/18/2017,3:00 PM,10,F,,50,Y,,Y,Ryan,,
,3/18/2017,1:00 PM,4,F,,90,Y,,Y,Ryan,Broke the box in ceiling corner oF OFFicer Quarters. Taped over and replaced do not move sticker. Fixed noW,
,3/17/2017,9:00 PM,8,W,53,100,Y,,Y,Ryan,computer Freaking out? shut doWn but not shut doWn? unsure,
,3/17/2017,7:00 PM,4,F,,45,Y,,Y,Ryan,,
,3/15/2017,3:00 PM,4,F,,50,Y,,Y,Jack,,
,3/15/2017,7:00 PM,4,F,,100,Y,,Y,Katie,,
,3/14/2017,7:00 PM,6,F,,90,Y,,Y,Ryan,,
,3/14/2017,5:00 PM,6,F,,90,Y,,N,Jack,Requested no picture,
,3/14/2017,3:00 PM,8,F,,95,Y,,Y,Jack,Failed on bomb,
,3/14/2017,1:00 PM,6,F,,95,Y,,Y,Jack,Failed on bomb,
,3/12/2017,9:00 PM,4,W,56,100,Y,,Y,Ryan,,
,3/12/2017,7:00 PM,4,F,,90,Y,,Y,Ryan,,
,3/12/2017,5:00 PM,4,W,50,100,Y,,Y,Ryan,"Blogger Team, Were unable to play biohazard as the Faucet completely broke",
,3/12/2017,1:00 PM,8,F,,70,Y,,Y,Jack,,
,3/12/2017,11:00 AM,5,F,,80,Y,,Y,Jack,,
,3/11/2017,7:00 PM,10,F,,80,Y,,Y,Jack,,
,3/11/2017,5:00 PM,8,F,,80,Y,,Y,Ryan,,
,3/11/2017,3:00 PM,6,F,,75,Y,,Y,Katie,Paid at the door,
,3/10/2017,7:00 PM,10,F,,100,Y,,Y,Katie,,
,3/4/2017,3:00 PM,12,F,,100,Y,,Y,Katie,"100th game, Failed at the bomb",
,2/28/2017,2:00 PM,12,W,38,100,Y,,Y,Jack,"Google corporate group- set record! When I charged them, there Was no option to charge $22 For each ticket- charged under Ancient Egypt (23 tickets) [RESOLVED]",
,2/26/2017,7:00 PM,6,W,51,100,Y,,N,Jack/Ryan,,
,2/26/2017,3:00 PM,7,W,58,100,Y,,Y,Jack,,
,2/26/2017,11:00 AM,3,W,58,100,Y,,Y,Ryan,,
,2/235/2017,7:00 PM,12,F,,95,Y,,Y,Katie,,
,2/25/2017,5:00 PM,6,F,,95,Y,,Y,Katie,,
,2/25/2017,3:00 PM,6,F,,100,Y,,Y,Katie,"Died at the bomb, thought the route number Was too simple to be the solution",
,2/25/2017,1:00 PM,6,F,,80,Y,,Y,Ryan,,
,2/24/2017,5:00 PM,7,F,,60,Y,,,Katie,,
,2/24/2017,1:00 PM,10,F,,95,Y,,Y,Jack,"Would have Won, but diFFused bomb incorrectly",
,2/21/2017,7:00 PM,13,F,,85,Y,,Y,,,
,2/19/2017,9:00 PM,4,F,,85,Y,,Y,,"Had some trouble With the phone, but it Worked aFter redialing.",
,2.19.2017,5:00 PM,7,F,,75,Y,,Y,,,
,2/19/17,3:00 PM,11,F,,75,Y,,Y,,Phone number didnt Work again. cant replicate bug,
,2/19/17,1:00 PM,9,F,,90,Y,,Y,,Said phone number aFter adding 8 didn't Work- tested aFter game and Found it Working Fine,
,2/19/17,11:00 AM,10,F,,50,Y,,Y,,,
,2/18/2017,9:00 PM,6,W,57,100,Y,,Y,,,
,2/18/2017,7:00 PM,7,F,,50,Y,,Y,,The phone didn't tell them to add 8? LeFt a 2 star revieWs instead,
,2/18/2017,5:00 PM,7,F,,60,Y,,Y,,,
,2/18/2017,1:00 PM,8,F,,85,Y,,Y,,,
,2/17/2017,7:00 PM,5,F,,40,Y,,Y,,,
,2/16/2017,3:00 PM,10,F,,40,Y,,,,,
,2/15/2017,9:00 PM,8,F,,50,Y,,Y,,,
,2/14/2017,9:00 PM,4,F,,25,N,,Y,,,
,2/12/2017,5:00 PM,13,F,,50,Y,,Y,,"Paid at door, 1 bday",
,2/12/2017,3:00 PM,7,F,,50,Y,,Y,,,
,2/12/2017,1:00 PM,6,W,46,100,Y,,Y,,,
,2/11/2017,9:00 PM,2,F,,60,Y,,,,"Paid at the door, intercom malFunctioning",
,2/11/2017,7:00 PM,4,F,,50,Y,,N,,Working brieFcase,
,2/11/2017,5:00 PM,4,F,,70,Y,,Y,,"Paid at the door, brieFcase malFunctioning",
,2/11/2017,3:00 PM,8,F,,95,Y,,Y,,"Four oF Eight paid at the door, brieFcase malFunctioning",
,2/11/2017,1:00 PM,6,F,,70,Y,,Y,,,
,2/10/2017,9:00 PM,6,F,,95,Y,,Y,,Paid at the door,
,2/10/2017,7:00 PM,12,W,55,100,Y,,Y,,"Paid For tWo extras at door, brieFcase not Working",
,2/10/2017,1:00 PM,5,F,,60,Y,,Y,,,
,2/8/2017,9:00 PM,8,F,,95,Y,,Y,,BrieFcase malFunctioning,
,2/8/2017,7:00 PM,5,F,,95,Y,,Y,,Would have Won iF everything Was Working,
,2/8/2017,1:00 PM,4,F,,40,Y,,Y,,,
,2/7/2017,7:00 PM,8,F,,50,Y,,Y,,computer keeps going into poWer saving mode,
,2/7/2017,1:00 PM,6,F,,95,Y,,N,,didn't Want group photo,
,2/5/2017,9:00 PM,5,F,,100,Y,,Y,,"Exploded' at bomb, Would have Finished in time iF deFused correctly",
,2/5/2017,1:00 PM,5,F,,50,Y,,N,,,
,2/5/2017,11:00 AM,4,"W
",,100,Y,,Y,,"thought the room Was easy
",
,2/4/2017,9:00 PM,8,F,,75,Y,,Y,,Arrived 10 minutes late,
,2/4/2017,7:00 PM,4,F,,50,Y,,N,,,
,2/4/2017,5:00 PM,6,F,,40,Y,,Y,,,
,2/4/2017,3:00 PM,6,F,,50,Y,,Y,,,
,2/4/2017,1:00 PM,6,F,,95,Y,,Y,,,
,2/3/2017,9:00 PM,6,F,,95,Y,,Y,,"Arrived FiFteen minutes late, given 50 minutes to complete room, Would have Finished in time iF they shoWed up on time",
,2/3/2017,1:00 PM,12,F,,90,Y,,Y,,,
,1/29/2017,9:00 PM,4,F,,80,Y,,Y,,Complained about not being able to understand me over the intercom,
,1/29/2017,7:00 PM,6,W,57,100,Y,,Y,,,
,1/29/2017,5:00 PM,4,F,,50,Y,,Y,,Misplaced padlock leading to bomb room; replaced,
,1/29/2017,3:00 PM,4,F,,70,Y,,Y,,,
,1/29/2017,1:00 PM,8,F,,50,Y,,Y,,,
,1/29/2017,11:00 AM,5,F,,50,Y,,Y,,USB removed From projector,
,1/28/2017,9:00 PM,4,F,,50,Y,,Y,,Computer Went to sleep halFWay through,
,1/28/2017,7:00 PM,4,F,,70,Y,,Y,,"Started at 7:10, TWo experienced players",
,1/28/2017,5:00 PM,5,F,,60,Y,,Y,,,
,1/28/2017,3:00 PM,10,F,,90,Y,,Y,,Won When given an extra ten minutes,
,1/28/2017,1:00 PM,4,F,,75,Y,,Y,,,
,1/26/2017,5:00 PM,4,F,,40,N,,Y,,,
,1/22/2017,5:00 PM,10,W,43,100,Y,,Y,,,
,1/21/2017,9:00 PM,8,F,,90,Y,,Y,,,
,1/21/2017,7:00 PM,6,F,,70,Y,,Y,,All experienced escape room players,
,1/21/2017,5:00 PM,4,F,,60,Y,,Y,,Paid at door,
,1/2012017,9:00 PM,5,F,,50,Y,,Y,,,
,1/20/2017,7:00 PM,4,F,,60,Y,,Y,,"Birthday discount, used no hints",
,1/15/2017,9:00 PM,5,F,,90,Y,,Y,,,
,1/15/2017,5:00 PM,8,F,,75,Y,,Y,,,
,1/13/2017,9:00 PM,8,F,,90,Y,,Y,,birthday discount,
,1/12/2017,3:00 PM,8,F,,80,N,,,,3 no shoWs,
,1/7/2017,9:00 PM,4,F,,75,Y,,Y,,implemented neW hint With dials/clocks,
,1/7/2017,7:00 PM,6,F,,85,Y,,Y,,,
,1/7/2017,3:00 PM,6,F,,50,Y,,Y,,,
,1/7/2017,1:00 PM,6,W,58,100,Y,,Y,,tWo no shoWs,
,1/6/2017,9:00 PM,12,F,,60,Y,,Y,,,
,1/5/2017,7:00 PM,4,W,58,100,Y,,Y,,exit door Failed,
,1/3/2017,7:00 PM,7,W,59,100,Y,,Y,,"UknoWn email address, 7 tickets charged aFter game, exit door Failed",
,1/3/2017,1:00 PM,4,F,,50,Y,,Y,,10 Flashing lights box Failed,
,1/1/2017,7:00 PM,8,F,,90,Y,,Y,,"radio broke, they died on the bomb. Would have escaped Within 60 minutes iF not For the bomb",
,1/1/2017,5:00 PM,6,F,,60,Y,,N,,Requested no pic,
,1/1/2017,1:00 PM,5,F,,60,Y,,Y,,Flashing lights box Failed,
,12/30/2016,9:00 PM,4,F,,70,Y,,Y,,,
,12/30/2016,7:00 PM,8,F,,45,Y,,Y,,computer Went into sleep mode? unsure hoW,
,12/30/2016,3:00 PM,6,F,,75,Y,,Y,,team Was late,
,12/30/2016,1:00 PM,5,F,,70,Y,,N,,Requested no pic,
,12/29/2016,7:00 PM,5,F,,85,Y,,Y,,Were on last puzzle beFore laser room,
,12/29/2016,5:00 PM,7,F,,25,Y,,Y,,Charged For tWo more tickets at the door,
,12/29/2016,3:00 PM,5,F,,75,Y,,Y,,,
,12/29/2016,1:00 PM,4,F,,15,Y,,Y,,,
,12/28/2016,7:00 PM,11,F,,70,N,,N,,"Total disaster, inFrared not Working, lasers not Working, props damaged, 2 groups bought private games but had to merge together. Very angry customers, Full reFund issued",
,12/28/2016,11:00 AM,9,F,,70,Y,,Y,,InFrared Puzzle Broken Throughout Game,
,12/26/2016,5:00 PM,4,F,,60,Y,,Y,,Knobs/Clocks Puzzle Broken Throughout Game,
,12/26/2016,3:00 PM,4,F,,50,Y,,Y,,,
,12/26/2016,1:00 PM,9,F,,70,Y,,Y,,,
,12/23/2016,9:00 PM,5,F,,50,Y,,Y,,,
,12/23/2016,7:00 PM,5,F,,50,Y,,Y,,,
,12/23/2016,1:00 PM,7,F,,50,Y,,N,,,
